,Name,Team,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Mean,Std,Median,5th,16th,84th,95th
195,Marcus Windhager,St Kilda,0.8614950083122092,0.8909905597610417,0.9246564369906404,1.0004718250823081,0.8197707708793002,0.860241442602674,0.9108385239210289,0.8010851115759442,0.9340551356261528,0.9098995983209843,0.8183317541717419,0.884712378840366,0.05961716571698104,0.8909905597610417,0.8088461007440532,0.8191807740292013,0.9285099034312004,0.9705843148270382
201,Sam Flanders,St Kilda,0.7946366224574325,0.8170056252979874,0.8751335588113923,0.8773352510859389,0.8311412665937307,0.7847595700039421,0.8538702079733055,0.8523553753845461,0.8664654871994625,0.8668474289556158,0.8325748423607471,0.8411022941931002,0.031863551740300707,0.8523553753845461,0.7892042436080128,0.8078343341333599,0.8702447421964842,0.876344489562393
197,Tom De Koning,St Kilda,0.6855028893826771,0.8657893528493189,0.7913603891893056,0.7977584103187458,0.883769315147631,0.76728358705895,0.7724873982340573,0.8384233400694397,0.7786888450954659,0.7694388673111383,0.7810271788585561,0.7937754157741168,0.05400034185205022,0.7810271788585561,0.7223042033369999,0.7685552024077411,0.8496434053091902,0.8756783321133905
199,Mattaes Phillipou,St Kilda,0.30379390415226104,0.4325961513841898,0.4077580422567824,0.37229137384652355,0.35608569738007556,0.33335308588329304,0.40300607139022376,0.3819367691037491,0.3779889310938713,0.4461064896554307,0.35260926759458383,0.3788659803400895,0.04218380431113701,0.3779889310938713,0.3170955359312254,0.3447142330929546,0.4179416669990194,0.4400268374333723
217,Mason Wood,St Kilda,0.29249562817166,0.3526424083781429,0.3522117053732798,0.3505881149489938,0.30680514865775893,0.2745888272655982,0.3093543261699777,0.3301838315741261,0.3645522840367418,0.37059433777386225,0.34178283709576607,0.3314363135859917,0.03135134224920227,0.34178283709576607,0.282646887673326,0.30093824525845836,0.35752545739816843,0.36787541359215803
213,Jack Silvagni,St Kilda,0.21422300267638947,0.2630443842756621,0.26119272518163583,0.2333145062962472,0.2082812348105443,0.20342620498868644,0.24429451051717815,0.22603799950645637,0.27305917359797943,0.26093744342946984,0.22108354679646702,0.23717224837061054,0.024591842581398266,0.2333145062962472,0.20561096840852247,0.21178687785139294,0.2619519054101866,0.26855251840293665
221,Jack Carroll,St Kilda,0.15725953692433525,0.1597619627448608,0.13813212925220997,0.188711271863525,0.14405421541479055,0.15955653455697663,0.18747313606767757,0.17220089333112945,0.17870669033547654,0.184524965073561,0.17680067930577623,0.16792563771548352,0.01735197783801398,0.17220089333112945,0.14079706802537123,0.15184535510542194,0.18573371518114878,0.18815411075539365
559,Liam Henry,St Kilda,0.09928021023262333,0.12267652669858378,0.12730751655155556,0.09509376147573408,0.10133149421620292,0.10243939900171725,0.10913823573788223,0.11271822749561473,0.11018010115789278,0.10857494976628045,0.11073895952809082,0.10904358016928889,0.009645405715796406,0.10913823573788223,0.09697766341633424,0.10049046778293529,0.11680113016883205,0.12522357111771826
226,Hugh Boxshall,St Kilda,0.07827535421120198,0.10490503801381132,0.1342086707856247,0.08570435569835709,0.11784940063191225,0.0643907025359722,0.0829479241942537,0.09297032202900296,0.10854842208560303,0.10835238776131927,0.07241509063672198,0.0955061516894346,0.02116377752900513,0.09297032202900296,0.0680016771813096,0.07587264614566518,0.11236182328958981,0.1268469992164541
222,Alix Tauru,St Kilda,0.02333978480274823,0.03984627981548752,0.04029548222026203,0.021541116077035304,0.027248359578483497,0.028324025769262486,0.04535303850907382,0.050847838820613014,0.038162994201852034,0.039363304951325534,0.023439436152975033,0.03434196917264714,0.009947629095994505,0.038162994201852034,0.022350517003606123,0.023398579099382043,0.042369080298674866,0.04837517868042037
441,Liam Stocker,St Kilda,0.01644188534999996,0.04044087440485856,0.039320426433770504,0.03569085820297715,0.019621114981844046,0.025973102381990142,0.036452494276306535,0.048677938156645686,0.04973919816486261,0.03843708567320563,0.022516016271959913,0.03393736311803825,0.011281963577958009,0.036452494276306535,0.017872538684329798,0.02132910674301241,0.04381807054309128,0.04926163116116499
568,Ryan Byrnes,St Kilda,0.030151962966875858,0.0394422049293193,0.056562908755898,0.04129650531451784,0.017086269205517018,0.03328226578113832,0.0342236849317846,0.0438599672676506,0.043742781566357795,0.03480535905054254,0.023480809807024806,0.03617588359787515,0.010699307643568802,0.03480535905054254,0.01996381247619552,0.027416790171336927,0.04379082770388785,0.050846585086186655
220,Anthony Caminiti,St Kilda,0.01748497012277128,0.06795608781130401,0.034668563037750816,0.013520706228553713,0.055685287406686254,0.011027820152311733,0.031203396571285062,0.07219993346878847,0.05204477864096017,0.032146268281087874,0.02269840545421259,0.037330565197791994,0.0215531814187373,0.032146268281087874,0.012149618886620623,0.015859621926142077,0.06071631557257953,0.07029020292292046
461,Dan Butler,St Kilda,0.0028472163210283945,0.027207722599886096,0.023811469488681368,0.023674066964167982,0.0245818607842616,0.015514512490041023,0.015633841155074924,0.048205633576721384,0.032109582442911636,0.02093494930959498,0.025068043197361868,0.023598990757248296,0.011227869680094047,0.023811469488681368,0.008547499597084077,0.015584916402411025,0.029217485135526567,0.04096241056650698
460,Dougal Howard,St Kilda,0.016187312997931035,0.02239447172152723,0.02076287864841597,0.01692115861648382,0.00892246949640529,0.011449459209373816,0.013907528344024485,0.029031033190509786,0.027454975519888108,0.019980966598938547,0.016259905051940044,0.018479287217767103,0.00623666271175271,0.01692115861648382,0.010059614867241128,0.012899719998817711,0.02446927827885519,0.02832180723873003
639,Tobie Travaglia,St Kilda,0.0008323696827337408,0.01946247754188824,0.022074579018790064,0.0,0.012485785789674068,0.0,0.017954217674705897,0.015241501219048569,0.024361163473426907,0.00843466442594787,0.01707804880611701,0.012538618875666579,0.00896773691128761,0.015241501219048569,0.0,0.0004910981128129072,0.020533439147417988,0.023332200468840325
560,Liam O'Connell,St Kilda,0.0,0.011749868679444806,0.0066751905938619936,0.0011414810276286851,0.00017600401094894862,0.0004873433995401421,0.005622613331953629,0.035801731344696386,0.011858637399467303,0.006034489369334211,0.0,0.007231578105170554,0.010485018805238692,0.005622613331953629,0.0,0.0001038423664598797,0.01179446385465403,0.025027339069343273
608,Angus Hastie,St Kilda,0.0,0.007226694187622376,0.004497389848542102,0.0,0.0,0.0,0.004585276131663998,0.023687509577693402,0.008414019719980143,0.004037489130487026,0.0,0.004768034417817187,0.007011389759175726,0.004037489130487026,0.0,0.0,0.007713497655889061,0.01681443914172242
528,Hunter Clark,St Kilda,0.002539573878716027,0.009838668366176858,0.012246556072606737,0.0032166579760141006,0.0032314437278634957,0.0033113990405021056,0.0028336393849425403,0.014400583819974812,0.012908200144185745,0.0022311388267073975,0.007099642245817263,0.006714318498500643,0.0047590913326351555,0.0033113990405021056,0.0023699346001112807,0.0027130725273896697,0.01251783014195413,0.01372901116586973
584,Charlie Banfield,St Kilda,0.0,0.0026961726718371156,0.003471139259241016,0.00037701748228836777,0.0,0.0,0.00029397903752456157,0.005227565447230015,0.002919076912162035,0.000888860451665772,0.0,0.001443073751086262,0.0018242303515392632,0.00037701748228836777,0.0,0.0,0.0031454224744644176,0.004437173662634963
609,Campbell Lake,St Kilda,0.0,0.008720831838992579,0.0024385088649349503,0.0,0.0,0.0,0.0008238911929405717,0.014600975485682849,0.003018341410085084,0.00034037610472007634,7.942291993315394e-05,0.0027293043470262967,0.004723970148452635,0.00034037610472007634,0.0,0.0,0.005356362485937158,0.01195491084467222
652,Max King,St Kilda,0.0,0.0,0.00048213964817726097,0.0,0.0,0.0,0.0020732881435449268,0.008985506571762492,0.003913656095838832,0.0042807355900826355,0.0,0.0017941205499460136,0.002889708599863791,0.0,0.0,0.0,0.004064158688478791,0.006868359630006551
406,Isaac Keeler,St Kilda,0.0,0.003868657163406211,0.0,0.0,0.0,0.0,0.0,0.005447964575809491,0.0,0.0,0.0,0.0008469656126559728,0.001917184603214059,0.0,0.0,0.0,0.001586149436996547,0.004737276240228013
2,Isaac Heeney,Sydney,19.916055280076964,19.440032422876936,19.513195661127167,19.388797213235634,19.6038439452691,19.4835573564696,19.50360094260913,19.360969473640694,19.32629317386338,19.54609737766744,19.608971525002374,19.517401306530765,0.16139319501214333,19.50360094260913,19.34189750876317,19.37738784000171,19.605946252959743,19.777867590293397
1,Errol Gulden,Sydney,14.804299786607816,14.729636396782036,14.870683992591843,14.87284696070405,14.836783864740628,14.882878616168554,14.76535940706718,14.39357954987273,14.688259261930643,14.29425177145072,15.196321582834559,14.757718290068253,0.2440378637224401,14.804299786607816,14.338949271740624,14.567440579986899,14.876959939444497,15.055272247834857
5,Brodie Grundy,Sydney,13.661651475827185,13.69211942868984,13.96163669275664,13.980611264836584,14.730494057698682,14.479710600621923,13.790720311449604,13.614986106680087,13.71810190908271,13.628569285255777,13.778689534667068,13.912480969778738,0.3672935604649008,13.778689534667068,13.621098537039147,13.648087777692908,14.185241992508573,14.61764150201414
4,Chad Warner,Sydney,11.22388567699292,10.930771240497396,10.870785242198327,11.095082824234611,10.9126481236986,11.1874769145979,10.996638187760075,11.317794413056511,10.939040857811873,11.2550724342398,11.021997292559465,11.068290291604315,0.15569193638684767,11.021997292559465,10.88962353887345,10.92334076260989,11.23667224746414,11.289569522588991
10,Charlie Curnow,Sydney,7.769919161267165,7.903835531402203,7.952531462904701,7.842075370866387,7.973528651721614,7.925801260421618,7.844040227701862,7.933477743041416,7.853689137843076,7.823195870111326,8.035780139638275,7.896170414265422,0.07726154921167382,7.903835531402203,7.793893680247037,7.834334775556812,7.961140310319635,8.007766970075778
17,Nick Blakey,Sydney,6.475380057485992,6.185989026789753,6.326998782444595,6.462003907305448,6.173229687364709,6.4442227048176575,6.4927849941255635,6.398356653159094,6.324826060626178,6.322817933893382,6.476197161863172,6.371164269988686,0.11441870364230174,6.398356653159094,6.178971390105978,6.266718081980894,6.475715070280636,6.485320469607487
0,Justin McInerney,Sydney,5.691209513810777,5.558096944825074,5.556059365661965,5.650103915516149,5.702100806860973,5.571882867891375,5.58501306591917,5.659542852560828,5.567283750960314,5.667331901697862,5.636198656963679,5.622256694788015,0.05564768289359829,5.636198656963679,5.556976276285364,5.563517160444865,5.6771217226641575,5.697199724988385
36,Tom Papley,Sydney,2.26168126882988,2.3016465781073463,2.2383078501331326,2.230075197630935,2.1001698848134294,2.1951622386786322,2.2180341314771668,2.3905215519484346,2.386302518333626,2.36447038957576,2.29319034667937,2.270869268746156,0.08849765786031437,2.26168126882988,2.1429164440527706,2.2086566554297677,2.373421562366485,2.3886229868217708
11,Joel Amartey,Sydney,1.9793185567079568,2.1063861588933013,2.0992956649058065,2.1025888294733153,2.2298287208521255,2.0045992883170753,2.1179478554645192,2.0466761781090246,2.069306328746378,2.0245256632050945,2.0684209699360254,2.0771722013282385,0.06755579897109182,2.069306328746378,1.9906948859320601,2.0163558495010068,2.1111264544875006,2.1794823314277028
13,Callum Mills,Sydney,1.9050463912510591,1.9791948592109236,2.020181035960594,2.155903019212214,1.912632846926114,1.926672484337799,1.9580023242331288,1.9516069723094045,2.044938096801678,1.9856659275947215,1.9176818923701835,1.977956895473438,0.07411746568030216,1.9580023242331288,1.9084602963048338,1.915611783738115,2.0303314309054383,2.1059688041274724
25,Malcolm Rosas,Sydney,1.9242937588087536,2.0014253173924135,2.068835018564054,1.9418908103117205,2.016417872149926,1.956464388455319,1.9047570479627418,1.9922361302404983,1.9700063408543533,1.9525447481881424,1.9564828703434096,1.9713958457519392,0.04603258065885315,1.9564828703434096,1.9135485678434472,1.9346760191955041,2.007572264842994,2.0452473026776965
12,Tom McCartin,Sydney,1.7321075855959704,1.8548708712689626,1.7464608183904946,1.720632958859497,1.7424929071601625,1.763078664888393,1.846293049298621,1.7694662218158381,1.7652972401642029,1.8641400380381812,1.752910137401465,1.777977317534708,0.05170306526482373,1.763078664888393,1.7257965408909102,1.7382349253188438,1.849809956306461,1.8599689129920327
18,Jai Serong,Sydney,1.4269849301051976,1.4005195547884914,1.227193096555266,1.402132472465443,1.2530245551205272,1.3341017272357698,1.4165876426230757,1.3083189117922993,1.393713573782673,1.3857300881821661,1.2220873967803638,1.3427630863119338,0.07815337614516532,1.3857300881821661,1.2243849616790698,1.2424336571087702,1.4080590922300724,1.4223061507382426
7,James Rowbottom,Sydney,1.338651654632118,1.3519601348290395,1.3391476091495575,1.3523999410459293,1.354275285015338,1.2861064012016894,1.262961155904278,1.2883003416605887,1.3136099928813993,1.3574822382151075,1.223250556776311,1.3152859373919414,0.04464230025369336,1.338651654632118,1.2411203263838961,1.2766168506297506,1.3531688320733868,1.356039109275211
24,Riley Bice,Sydney,1.1493611896634923,1.0512295873798363,1.124404117258816,1.2569102632721099,1.0900974031248845,1.1407290706460564,1.1796801236877452,1.076212574657812,1.1627019773740772,1.1904554231227502,1.1071127404287215,1.1389904064196636,0.05843346394162638,1.1407290706460564,1.0624719316549254,1.0844046234533846,1.1840979964560974,1.227005585204898
9,Angus Sheldrick,Sydney,0.8316935668444118,0.8461461624832232,0.8500534259762602,0.9060890107498486,0.7791101203133464,0.7831349913305278,0.8311773735927965,0.7700027416545958,0.8355283343332416,0.8873494665022231,0.8103383200655415,0.8300566830769107,0.043067946776312135,0.8316935668444118,0.7741010620510336,0.7814847942134834,0.865344802591905,0.8976562158384171
42,Logan McDonald,Sydney,0.712420599398764,0.7883637899981746,0.8133739998835197,0.6882888681392654,0.8011486924829122,0.6841229118374729,0.7507526392300753,0.8173980195584506,0.8188601738942515,0.8122232853110609,0.7154742983244811,0.763857025278039,0.05468167389332119,0.7883637899981746,0.6859975921732795,0.7025265895823696,0.8150238479502413,0.8182022044431411
647,Braeden Campbell,Sydney,0.5333067103729938,0.5499908501616735,0.601962601653867,0.5631641435147793,0.5207471184207099,0.5234741138010707,0.5593056571842987,0.5910127632030006,0.559742908894861,0.5603727081821399,0.5945107475119117,0.5597809384455732,0.02758887100827423,0.559742908894861,0.5219742663418723,0.5292753457785053,0.5924469367696541,0.5986092672899871
29,Jake Lloyd,Sydney,0.4649117532293501,0.5444246992060102,0.49897318354914444,0.5598574361807737,0.47683440043728864,0.4387895234644815,0.4966982063003439,0.49236053430951354,0.5468444279060045,0.5495577200644504,0.5204776662282156,0.5081572318977797,0.03934348078274696,0.49897318354914444,0.45054452685867236,0.4719461150820338,0.5479568776909673,0.5552225639284282
8,Matt Roberts,Sydney,0.38378265403668327,0.4785912356390444,0.43071487678660925,0.42441559503132903,0.34778843038779217,0.3886417128559496,0.38464953418761477,0.37936809276747846,0.44017448163014594,0.4601558402384237,0.414912345320396,0.41210861808013327,0.03916346235092402,0.414912345320396,0.361999278458651,0.3819726839163093,0.44836683865953986,0.47029530770876504
546,Billy Cootee,Sydney,0.2663504809040452,0.23313215064544612,0.2571172016745779,0.262651775571454,0.26247438850960547,0.24819160591106942,0.26513637867265516,0.2689308842476638,0.2693834879335249,0.25251456146108825,0.2672007644253198,0.25937124363240455,0.011049163720606953,0.262651775571454,0.2399089055149766,0.2507421496855805,0.26791011355248084,0.2691798162748874
657,Jesse Dattoli,Sydney,0.2890847388657153,0.2607004490120119,0.2533203363373408,0.2658249307393492,0.23519041617768816,0.2438841245574569,0.2466809320276682,0.26229969085319554,0.2843438306587141,0.30628245345021043,0.22897983295815813,0.26150833960340986,0.02377981456765579,0.2607004490120119,0.23177459540694664,0.24031970412175171,0.2862876030235846,0.2985434818871876
30,James Jordon,Sydney,0.15423948022783568,0.22889894015467982,0.25503984929691226,0.2303282745338386,0.1681731090010054,0.18167000841266392,0.18897100145084622,0.24247786062461274,0.23299565793880656,0.2262493626348081,0.19814118793647348,0.2097440665647712,0.03300014044157139,0.2262493626348081,0.16050961317576207,0.17613627965388393,0.23688336103998708,0.24938695439437747
565,Hayden McLean,Sydney,0.1937361950468776,0.24232225004962132,0.23931272721149352,0.19583306161371675,0.2835889028697311,0.21243228255499538,0.2629128657866378,0.22138397674926516,0.20619939716871447,0.2524323227474226,0.2259408899730166,0.23055407925195387,0.028533616826338506,0.2259408899730166,0.19467978500195524,0.2019491995911654,0.25672934539350084,0.2742846861823391
597,Peter Ladhams,Sydney,0.21831881939717304,0.2250419308800355,0.2020201948723221,0.24420910167261367,0.2555512292824918,0.21200045901681314,0.2392170342914587,0.22575491375924245,0.23396100447805473,0.20176197642953547,0.18913625983202206,0.22245208399197838,0.020203621364064058,0.2250419308800355,0.1948178323009031,0.20191432531077957,0.24126378191773223,0.2504472718580466
40,Sam Wicks,Sydney,0.07350237456978863,0.10397985488866014,0.09734497620967232,0.12505039741215015,0.09966361531113248,0.07839458438958866,0.07844893347083634,0.09105052238026723,0.1406800280647338,0.07492311393836044,0.08286149940604542,0.09508180909465778,0.021622562747477807,0.09105052238026723,0.07414170728564594,0.07697128150458508,0.11261877732329105,0.13364669427107115
432,Caiden Cleary,Sydney,0.0720021417263381,0.08740961918774359,0.0859308034751191,0.08018382031387354,0.05632512547474451,0.06897244335687717,0.06575165360119023,0.10537025766721177,0.09062343473882645,0.08914574898604316,0.0650270402957787,0.07879473534761329,0.014448393587216302,0.08018382031387354,0.0602409871442099,0.0654545621459715,0.08975160014468431,0.09873418734943835
545,William Edwards,Sydney,0.03605476145547072,0.04712002430491139,0.06927322297159651,0.041743270512182344,0.04367982284131081,0.034498124412908636,0.0524491652316787,0.03824179758084471,0.060851523113507576,0.038159593103573496,0.047839827023219955,0.04635555750465498,0.0108784958916096,0.04367982284131081,0.03519861108206158,0.03729661212785136,0.055894131963228545,0.06548345803545648
658,William Green,Sydney,0.01293249190113882,0.0356436735314509,0.040277085238238974,0.013031895858382913,0.0740899148188903,0.01512018065073171,0.030479659851123934,0.030346170526608738,0.03950157116890311,0.022672749841521244,0.02349795675784919,0.030690304558621807,0.01750248192304303,0.030346170526608738,0.012977223681898662,0.014263983885868704,0.039819531937330815,0.058874141507597164
517,Joel Hamling,Sydney,0.008250666763464906,0.028093251238179663,0.025888092238887696,0.00457810452190542,0.036668088211553485,0.006854279591164053,0.04016333756917039,0.019300949769901096,0.0456356027531118,0.02567612771877211,0.0173431172993476,0.023495601606859838,0.01376875471440247,0.02567612771877211,0.0056023833030718045,0.007678148022821556,0.03810114044817642,0.04317308342033816
14,Dane Rampe,Sydney,0.017054382487359215,0.017402434232069986,0.03879463358691589,0.03884231058254322,0.008808459125352035,0.01853867969847324,0.028502689864100986,0.04041766057672136,0.05082823948959835,0.011935861525341387,0.0232057888814102,0.026757376368171437,0.013651600071988396,0.0232057888814102,0.010215790205347243,0.014955788892931907,0.039488204080156256,0.04614347897880369
495,Harry Cunningham,Sydney,0.0011094732890908029,0.007896086883688789,0.014532326289526118,0.009805351595641157,0.0035325439625975338,0.0015833971436238388,0.00895990121928302,0.021581639033472197,0.0269112557294221,0.0037498984938426224,0.0051536654423415965,0.009528685371139071,0.008354812566193146,0.007896086883688789,0.001322739023630669,0.002733393766818319,0.01742254451454401,0.02451292821624464
590,Tom Hanily,Sydney,0.0029843258180235837,0.006887891970457301,0.01007379194549127,0.004033525758319517,0.0012537593601729706,0.0,0.014000822922163094,0.008923423586370579,0.016784781276020885,0.0,0.011528543423049238,0.006951896914551676,0.0057822221701226304,0.006887891970457301,0.0,0.0007397180225020527,0.01254217801768592,0.015532000016784876
431,Corey Warner,Sydney,0.0,0.004379129256688019,0.006137233906965015,0.0,0.0,0.0,0.005028561981301791,0.007509100599242138,0.010299060803450038,0.0017715740046130603,0.004159136567404157,0.003571254283605838,0.003531721345439233,0.004159136567404157,0.0,0.0,0.006699699250798635,0.00904357871155648
19,Lewis Melican,Sydney,0.00033368676124722083,0.006976260086568499,0.010934528363529471,0.0,0.0030225131443894883,0.0,0.008668201214574156,0.008291233860214853,0.020831959643414694,0.0010503116146598967,0.0003198731051886083,0.005493506163071535,0.006515923767106648,0.0030225131443894883,0.0,0.00018872513206127892,0.009597395345645835,0.016378115567466333
598,Harry Kyle,Sydney,0.0013485993979780303,0.0037002894613555643,0.012115848033855516,0.001785447032830069,0.0,0.0,0.008893544900318953,0.01873626471064474,0.022311782089692506,0.002514026249125905,0.0011563281162429938,0.0065965572720040255,0.007889537437406701,0.002514026249125905,0.0,0.0006822335885833665,0.014830218871339099,0.020702799269121008
410,Harley Reid,West Coast,10.932437983147514,10.688095261505675,10.782234960995345,10.525305781025933,10.373533301152666,10.563569628781831,10.687472853158567,10.90448953173041,10.556863527481383,10.72591468238737,10.76364571366097,10.682142111366149,0.16742726741727498,10.688095261505675,10.441830917095636,10.543924851434648,10.832359334996722,10.919861180009818
411,Jake Waterman,West Coast,3.5291661721090826,3.62622348125332,3.6818353399209887,3.593595598063325,3.6727756847520916,3.543400049937091,3.6182961638239166,3.690482436474738,3.620185743579775,3.5530386540963597,3.6489779881194915,3.6161797556481976,0.056211087054248654,3.620185743579775,3.5355714171316865,3.5490868263910595,3.6764901433713395,3.6865912430255507
448,Tim Kelly,West Coast,2.8768823872466833,2.694341224653829,2.7030842799983943,2.8145789376900123,2.499317329091622,2.691067503387075,2.732805338105005,2.750970934219324,2.7555128595000977,2.9773226233937167,2.673942125387464,2.742711412970293,0.12210094664329361,2.732805338105005,2.5778984874247506,2.6840460984072343,2.8401233520082476,2.9321245171275514
520,Bailey Williams,West Coast,2.467685206574056,2.6003622869254635,2.5787345886141457,2.499280454828121,2.841065423454107,2.478165773808443,2.422275728241541,2.476178952691606,2.6486460975108845,2.5445112057172823,2.4410874796439015,2.5452721089099595,0.12071857413950453,2.499280454828121,2.430741016372603,2.4567801385326926,2.6201586492654863,2.7544767267796564
422,Tom McCarthy,West Coast,1.8132594217706808,1.7162900303751825,1.689112724308661,1.8088626995090586,1.657036667100673,1.6659290485541147,1.7861627914431735,1.6854559619945806,1.7450680099014988,1.758364371326937,1.6626740992027282,1.7262014386806626,0.05914726887334485,1.7162900303751825,1.659573511546598,1.6645945193200462,1.7954697537501865,1.8112808967529508
414,Reuben Ginbey,West Coast,1.5043813616575978,1.556428781810385,1.5629180084708374,1.4793221616294643,1.513187582406753,1.5678930813163154,1.5673406276226356,1.5239125899985844,1.5427259450420772,1.518592951576572,1.4616687364967826,1.5271247116389093,0.03609272452862095,1.5239125899985844,1.4696127778064894,1.494107089646063,1.5647312823230746,1.5676444771541596
407,Milan Murdock,West Coast,1.299069137034629,1.2910866143592337,1.2886200530584604,1.3084940138260797,1.2112181774351147,1.313985466270988,1.2523684608696772,1.4104756068478,1.243000660156034,1.3199801019208572,1.279881033585053,1.2925617568512662,0.05126177413850309,1.2910866143592337,1.2255202946595283,1.2485276625770836,1.3164432668874344,1.3697526296306757
412,Elliot Yeo,West Coast,0.8086822499123019,0.8865645550712156,0.8993422329425343,0.7870615250938715,0.7536563642474685,0.7677634603872356,0.8674915098235448,0.9085882772393099,0.8599855363594577,0.9489889295942444,0.7102577582428322,0.8362165817194561,0.0752064617661701,0.8599855363594577,0.7297871309449185,0.7619795509699311,0.9031331111042123,0.9308086360345238
417,Willem Duursma,West Coast,0.8517245010001252,0.8159968643796945,0.8275495119099131,0.910345977093994,0.8848349844745474,0.8586023795903538,0.8384657951627503,0.8395566452316047,0.9156088995054009,0.8568180302308998,0.8245349728030543,0.8567307783074852,0.033668339457775136,0.8517245010001252,0.8198390131702065,0.826313550876101,0.8952944914485206,0.9132405844202678
618,Marcus Herbert,West Coast,0.5239075445541092,0.49456115591670935,0.5052599639215402,0.4626399116999241,0.4801694342059472,0.5343054197725498,0.45943823335220035,0.4861755134221864,0.5536731020683514,0.6007324178099578,0.5249960690043534,0.5114417059752573,0.04200436643411207,0.5052599639215402,0.46087898860867604,0.4729823299784777,0.5422461695138284,0.5795557257262348
421,Jobe Shanahan,West Coast,0.25473560798109984,0.31645076235291725,0.30875703056518883,0.2336637177974856,0.23873923813178718,0.2800913705048121,0.28801234488880073,0.2901688502304721,0.3129136309164488,0.3058814212239278,0.3275983356615669,0.28700111911404613,0.032078983314156415,0.2901688502304721,0.2359477019479213,0.24817709634288165,0.31436385480540086,0.3225819276726745
449,Liam Baker,West Coast,0.18587793213077805,0.16774546840133042,0.1860422297865425,0.19513475084113457,0.17108464900704884,0.2014579794423667,0.17090199688855295,0.2208914237305388,0.19888086746419475,0.17841357738050795,0.1911454955675084,0.1879614882400458,0.015909403302668382,0.1860422297865425,0.16916590622058056,0.1710097616384655,0.19993748337524525,0.21214637380086135
425,Jack Graham,West Coast,0.1569573974663863,0.16400654592324174,0.2256527786940083,0.17559575777012013,0.22763074329090666,0.14312025116083416,0.17589252381254689,0.19029140938315156,0.20257713510832118,0.18980959822856633,0.16085255115664554,0.18294424472679352,0.027421049219035622,0.17589252381254689,0.1493469669983326,0.15925553814363924,0.2120381489784529,0.22674065922230238
415,Tylar Young,West Coast,0.14283689782544248,0.14968639205797926,0.1387115076142644,0.14064424565935765,0.1323081147070774,0.1346592465776605,0.14087603466748078,0.14249987922364613,0.14607806666610856,0.14894884758675564,0.13251015715029987,0.14088721724873388,0.006025934279019526,0.14087603466748078,0.1323990338065275,0.13377811991244265,0.14725508684357386,0.14935449704592862
419,Liam Duggan,West Coast,0.03965563723529347,0.10069687560052112,0.11851593615233957,0.13985384272173532,0.07547165928273393,0.06856013039989009,0.12660105849654918,0.10636167812796926,0.13252889649805327,0.13217264328137276,0.07988638292897089,0.10184588552049355,0.032204928245210276,0.10636167812796926,0.05266265915936195,0.07263793244076795,0.13231870710021176,0.1365576169210784
409,Deven Robertson,West Coast,0.0817594814133939,0.1026476668867925,0.09607494775770678,0.1141261251858757,0.07875088532164258,0.08841659811790789,0.11468404522312248,0.08154174492588612,0.10264431490672987,0.10728413131303773,0.09615257677250041,0.09673477434769052,0.01286189525704838,0.09615257677250041,0.08000677214355217,0.0816702094535157,0.1100893488009013,0.11443298120636143
426,Brady Hough,West Coast,0.03198984461187547,0.06438266244213936,0.04454879727715444,0.046776553500003634,0.029758065175998636,0.025513066919117786,0.046616372261312836,0.058015130847234225,0.06327292984719712,0.03929149804982438,0.04085829163173152,0.044638473869417224,0.013094189155841977,0.04454879727715444,0.02742331613471417,0.03107481504316597,0.060170828437219014,0.06388328277441535
416,Bo Allan,West Coast,0.01693456059539811,0.050801278396337614,0.03425196938368071,0.03570975056087178,0.024616716582402956,0.02689490752009818,0.025451361578992825,0.08043505771100687,0.04371947344662309,0.03344730951947511,0.03503547677154652,0.037027078369675795,0.017144595850203635,0.03425196938368071,0.02039153078955029,0.02510915713039098,0.046623013476006045,0.06709985701940567
424,Matt Flynn,West Coast,0.021254166233806868,0.038537267432391165,0.03778284931020709,0.025469630664943052,0.07145319997569322,0.029488087689737267,0.01782593029628121,0.030215406978502602,0.03973177512978534,0.03563742305522656,0.023442780885908867,0.033712592513862105,0.014543809963031503,0.030215406978502602,0.019368636468167756,0.022545448878547047,0.03902701558832278,0.05717855879503464
430,Josh Lindsay,West Coast,0.03343241140843447,0.02257128456051021,0.020944737865356586,0.04302005431780423,0.0018734741646644162,0.015149230253292177,0.0017486543355212522,0.0489016510690556,0.03951434704855851,0.01581709016298259,0.010589399457553288,0.02305112133124848,0.01619517734663487,0.020944737865356586,0.001804823258635676,0.007015870087468851,0.04095168702894925,0.04625493253099248
606,Brandon Starcevich,West Coast,0.01676873007369607,0.03444737990578063,0.015934007761680438,0.02078876433824984,0.01883110367554731,0.013785886087220547,0.028223039149360387,0.047226362788423716,0.02743582699910879,0.021760504179981318,0.01855879292337427,0.023978217989311212,0.009856858735468951,0.02078876433824984,0.014752540840727498,0.01642649392576966,0.030775018859492687,0.041475820491234314
420,Hamish Davis,West Coast,0.0035576718702484827,0.018069053740130552,0.013425841194955256,0.023779215075476513,0.006094774568015088,0.004985715360999073,0.004793802372452941,0.04260546098538691,0.02659235308176968,0.009300494894716469,0.011556375428138846,0.01497825077929907,0.012018468269801418,0.011556375428138846,0.004113930596240488,0.004907031035695159,0.024932601658056712,0.03539956242875914
